8.839E-01 8.838E-01 8.837E-01 8.836E-01 8.834E-01 8.831E-01 8.827E-01 8.820E-01 8.809E-01 8.791E-01 8.764E-01 8.721E-01 8.654E-01 8.551E-01 8.397E-01 8.170E-01 7.853E-01 7.435E-01 6.930E-01 6.381E-01 5.841E-01 5.331E-01 4.837E-01 4.346E-01 3.852E-01 3.343E-01 2.808E-01 2.260E-01 1.729E-01 1.261E-01 8.912E-02 6.263E-02 4.455E-02 3.209E-02 2.332E-02 1.711E-02 1.268E-02 9.448E-03 7.049E-03 5.260E-03 3.922E-03 2.914E-03 2.137E-03 1.529E-03 1.059E-03 7.108E-04 4.698E-04
8.800E-01 8.799E-01 8.798E-01 8.797E-01 8.795E-01 8.792E-01 8.788E-01 8.781E-01 8.770E-01 8.752E-01 8.725E-01 8.682E-01 8.615E-01 8.512E-01 8.358E-01 8.132E-01 7.814E-01 7.397E-01 6.892E-01 6.344E-01 5.805E-01 5.297E-01 4.805E-01 4.316E-01 3.825E-01 3.319E-01 2.788E-01 2.243E-01 1.716E-01 1.252E-01 8.854E-02 6.227E-02 4.432E-02 3.194E-02 2.322E-02 1.704E-02 1.263E-02 9.408E-03 7.020E-03 5.239E-03 3.907E-03 2.903E-03 2.130E-03 1.524E-03 1.055E-03 7.088E-04 4.686E-04
8.756E-01 8.755E-01 8.754E-01 8.753E-01 8.751E-01 8.748E-01 8.744E-01 8.737E-01 8.726E-01 8.708E-01 8.681E-01 8.638E-01 8.571E-01 8.468E-01 8.314E-01 8.088E-01 7.771E-01 7.354E-01 6.850E-01 6.303E-01 5.765E-01 5.258E-01 4.768E-01 4.282E-01 3.794E-01 3.291E-01 2.764E-01 2.223E-01 1.701E-01 1.242E-01 8.789E-02 6.187E-02 4.408E-02 3.178E-02 2.311E-02 1.696E-02 1.257E-02 9.367E-03 6.989E-03 5.216E-03 3.890E-03 2.891E-03 2.121E-03 1.518E-03 1.052E-03 7.067E-04 4.673E-04
8.706E-01 8.705E-01 8.705E-01 8.703E-01 8.702E-01 8.699E-01 8.694E-01 8.687E-01 8.676E-01 8.659E-01 8.631E-01 8.588E-01 8.522E-01 8.419E-01 8.265E-01 8.039E-01 7.722E-01 7.305E-01 6.802E-01 6.255E-01 5.719E-01 5.214E-01 4.725E-01 4.242E-01 3.757E-01 3.258E-01 2.735E-01 2.200E-01 1.684E-01 1.230E-01 8.713E-02 6.141E-02 4.379E-02 3.160E-02 2.298E-02 1.688E-02 1.251E-02 9.321E-03 6.955E-03 5.191E-03 3.872E-03 2.878E-03 2.112E-03 1.512E-03 1.048E-03 7.043E-04 4.658E-04
8.650E-01 8.648E-01 8.648E-01 8.647E-01 8.645E-01 8.642E-01 8.638E-01 8.630E-01 8.619E-01 8.602E-01 8.574E-01 8.531E-01 8.465E-01 8.362E-01 8.208E-01 7.982E-01 7.666E-01 7.249E-01 6.746E-01 6.201E-01 5.665E-01 5.161E-01 4.675E-01 4.194E-01 3.712E-01 3.218E-01 2.700E-01 2.171E-01 1.662E-01 1.215E-01 8.621E-02 6.086E-02 4.345E-02 3.138E-02 2.284E-02 1.678E-02 1.244E-02 9.269E-03 6.917E-03 5.162E-03 3.850E-03 2.862E-03 2.101E-03 1.505E-03 1.043E-03 7.014E-04 4.640E-04
8.582E-01 8.581E-01 8.580E-01 8.579E-01 8.577E-01 8.574E-01 8.570E-01 8.563E-01 8.552E-01 8.534E-01 8.507E-01 8.464E-01 8.397E-01 8.295E-01 8.141E-01 7.915E-01 7.599E-01 7.183E-01 6.680E-01 6.135E-01 5.600E-01 5.098E-01 4.614E-01 4.135E-01 3.658E-01 3.168E-01 2.657E-01 2.136E-01 1.636E-01 1.197E-01 8.508E-02 6.019E-02 4.303E-02 3.110E-02 2.266E-02 1.665E-02 1.235E-02 9.205E-03 6.870E-03 5.127E-03 3.824E-03 2.843E-03 2.087E-03 1.495E-03 1.037E-03 6.977E-04 4.617E-04
8.502E-01 8.500E-01 8.500E-01 8.499E-01 8.497E-01 8.494E-01 8.490E-01 8.483E-01 8.471E-01 8.454E-01 8.427E-01 8.384E-01 8.317E-01 8.215E-01 8.061E-01 7.835E-01 7.519E-01 7.103E-01 6.601E-01 6.057E-01 5.524E-01 5.023E-01 4.541E-01 4.066E-01 3.593E-01 3.109E-01 2.606E-01 2.094E-01 1.604E-01 1.175E-01 8.370E-02 5.935E-02 4.251E-02 3.076E-02 2.243E-02 1.650E-02 1.224E-02 9.126E-03 6.811E-03 5.083E-03 3.791E-03 2.818E-03 2.069E-03 1.483E-03 1.029E-03 6.929E-04 4.588E-04
8.407E-01 8.406E-01 8.405E-01 8.404E-01 8.402E-01 8.399E-01 8.395E-01 8.388E-01 8.377E-01 8.359E-01 8.332E-01 8.289E-01 8.223E-01 8.121E-01 7.967E-01 7.742E-01 7.426E-01 7.010E-01 6.509E-01 5.966E-01 5.434E-01 4.935E-01 4.456E-01 3.985E-01 3.517E-01 3.041E-01 2.546E-01 2.045E-01 1.567E-01 1.149E-01 8.202E-02 5.832E-02 4.186E-02 3.033E-02 2.213E-02 1.630E-02 1.210E-02 9.024E-03 6.736E-03 5.027E-03 3.748E-03 2.786E-03 2.046E-03 1.467E-03 1.019E-03 6.867E-04 4.550E-04
8.298E-01 8.297E-01 8.296E-01 8.295E-01 8.293E-01 8.291E-01 8.286E-01 8.279E-01 8.268E-01 8.251E-01 8.223E-01 8.180E-01 8.114E-01 8.012E-01 7.859E-01 7.634E-01 7.319E-01 6.904E-01 6.404E-01 5.862E-01 5.332E-01 4.836E-01 4.360E-01 3.893E-01 3.432E-01 2.963E-01 2.479E-01 1.989E-01 1.524E-01 1.119E-01 8.001E-02 5.704E-02 4.104E-02 2.978E-02 2.176E-02 1.604E-02 1.192E-02 8.894E-03 6.640E-03 4.954E-03 3.694E-03 2.746E-03 2.017E-03 1.448E-03 1.006E-03 6.788E-04 4.501E-04
8.175E-01 8.173E-01 8.173E-01 8.172E-01 8.170E-01 8.167E-01 8.163E-01 8.156E-01 8.145E-01 8.127E-01 8.100E-01 8.057E-01 7.991E-01 7.889E-01 7.736E-01 7.512E-01 7.197E-01 6.784E-01 6.285E-01 5.745E-01 5.218E-01 4.725E-01 4.253E-01 3.792E-01 3.337E-01 2.877E-01 2.404E-01 1.927E-01 1.475E-01 1.083E-01 7.760E-02 5.547E-02 4.001E-02 2.909E-02 2.129E-02 1.571E-02 1.169E-02 8.727E-03 6.517E-03 4.862E-03 3.625E-03 2.695E-03 1.981E-03 1.423E-03 9.904E-04 6.688E-04 4.439E-04
8.035E-01 8.034E-01 8.034E-01 8.032E-01 8.031E-01 8.028E-01 8.023E-01 8.017E-01 8.006E-01 7.988E-01 7.961E-01 7.918E-01 7.852E-01 7.751E-01 7.598E-01 7.375E-01 7.062E-01 6.649E-01 6.153E-01 5.616E-01 5.091E-01 4.602E-01 4.136E-01 3.681E-01 3.235E-01 2.785E-01 2.323E-01 1.859E-01 1.421E-01 1.043E-01 7.478E-02 5.358E-02 3.875E-02 2.824E-02 2.071E-02 1.530E-02 1.140E-02 8.515E-03 6.360E-03 4.745E-03 3.538E-03 2.632E-03 1.936E-03 1.392E-03 9.704E-04 6.563E-04 4.360E-04
7.880E-01 7.878E-01 7.878E-01 7.877E-01 7.875E-01 7.872E-01 7.868E-01 7.861E-01 7.850E-01 7.833E-01 7.806E-01 7.763E-01 7.697E-01 7.597E-01 7.445E-01 7.222E-01 6.911E-01 6.501E-01 6.007E-01 5.474E-01 4.954E-01 4.470E-01 4.010E-01 3.563E-01 3.125E-01 2.686E-01 2.237E-01 1.787E-01 1.363E-01 9.987E-02 7.158E-02 5.135E-02 3.722E-02 2.719E-02 1.998E-02 1.479E-02 1.103E-02 8.247E-03 6.163E-03 4.600E-03 3.431E-03 2.554E-03 1.881E-03 1.355E-03 9.460E-04 6.408E-04 4.263E-04
7.704E-01 7.703E-01 7.702E-01 7.701E-01 7.700E-01 7.697E-01 7.692E-01 7.686E-01 7.675E-01 7.658E-01 7.631E-01 7.589E-01 7.523E-01 7.423E-01 7.272E-01 7.052E-01 6.743E-01 6.336E-01 5.847E-01 5.318E-01 4.804E-01 4.327E-01 3.874E-01 3.437E-01 3.010E-01 2.582E-01 2.146E-01 1.711E-01 1.302E-01 9.510E-02 6.805E-02 4.881E-02 3.543E-02 2.592E-02 1.908E-02 1.416E-02 1.057E-02 7.911E-03 5.916E-03 4.419E-03 3.300E-03 2.460E-03 1.815E-03 1.310E-03 9.164E-04 6.219E-04 4.144E-04
7.504E-01 7.503E-01 7.503E-01 7.502E-01 7.500E-01 7.497E-01 7.493E-01 7.486E-01 7.475E-01 7.458E-01 7.432E-01 7.390E-01 7.326E-01 7.227E-01 7.077E-01 6.859E-01 6.553E-01 6.152E-01 5.668E-01 5.147E-01 4.640E-01 4.172E-01 3.729E-01 3.302E-01 2.887E-01 2.472E-01 2.051E-01 1.630E-01 1.237E-01 9.003E-02 6.422E-02 4.599E-02 3.337E-02 2.444E-02 1.801E-02 1.338E-02 1.001E-02 7.497E-03 5.614E-03 4.200E-03 3.143E-03 2.349E-03 1.737E-03 1.256E-03 8.809E-04 5.990E-04 3.998E-04
7.272E-01 7.271E-01 7.270E-01 7.269E-01 7.268E-01 7.265E-01 7.261E-01 7.254E-01 7.243E-01 7.227E-01 7.201E-01 7.160E-01 7.096E-01 6.999E-01 6.852E-01 6.637E-01 6.337E-01 5.942E-01 5.467E-01 4.955E-01 4.459E-01 4.002E-01 3.571E-01 3.156E-01 2.754E-01 2.354E-01 1.948E-01 1.545E-01 1.168E-01 8.466E-02 6.015E-02 4.294E-02 3.111E-02 2.276E-02 1.677E-02 1.247E-02 9.330E-03 7.001E-03 5.252E-03 3.939E-03 2.957E-03 2.217E-03 1.646E-03 1.193E-03 8.386E-04 5.714E-04 3.822E-04
6.995E-01 6.994E-01 6.993E-01 6.992E-01 6.991E-01 6.988E-01 6.984E-01 6.977E-01 6.967E-01 6.951E-01 6.925E-01 6.885E-01 6.823E-01 6.728E-01 6.585E-01 6.376E-01 6.083E-01 5.698E-01 5.236E-01 4.738E-01 4.256E-01 3.812E-01 3.396E-01 2.996E-01 2.609E-01 2.225E-01 1.837E-01 1.452E-01 1.094E-01 7.898E-02 5.586E-02 3.972E-02 2.868E-02 2.093E-02 1.539E-02 1.143E-02 8.559E-03 6.431E-03 4.837E-03 3.641E-03 2.745E-03 2.067E-03 1.540E-03 1.120E-03 7.891E-04 5.389E-04 3.613E-04
6.656E-01 6.654E-01 6.654E-01 6.653E-01 6.651E-01 6.649E-01 6.645E-01 6.638E-01 6.629E-01 6.613E-01 6.588E-01 6.550E-01 6.490E-01 6.399E-01 6.261E-01 6.060E-01 5.778E-01 5.408E-01 4.963E-01 4.484E-01 4.022E-01 3.596E-01 3.198E-01 2.817E-01 2.448E-01 2.083E-01 1.716E-01 1.353E-01 1.015E-01 7.301E-02 5.140E-02 3.639E-02 2.615E-02 1.900E-02 1.393E-02 1.032E-02 7.722E-03 5.810E-03 4.383E-03 3.313E-03 2.510E-03 1.900E-03 1.421E-03 1.037E-03 7.321E-04 5.011E-04 3.370E-04
6.227E-01 6.226E-01 6.226E-01 6.225E-01 6.223E-01 6.221E-01 6.217E-01 6.211E-01 6.202E-01 6.187E-01 6.164E-01 6.128E-01 6.072E-01 5.986E-01 5.856E-01 5.666E-01 5.401E-01 5.051E-01 4.632E-01 4.181E-01 3.745E-01 3.345E-01 2.970E-01 2.612E-01 2.267E-01 1.925E-01 1.582E-01 1.244E-01 9.315E-02 6.676E-02 4.680E-02 3.297E-02 2.356E-02 1.702E-02 1.241E-02 9.166E-03 6.851E-03 5.161E-03 3.905E-03 2.965E-03 2.258E-03 1.717E-03 1.290E-03 9.435E-04 6.677E-04 4.581E-04 3.092E-04
5.675E-01 5.674E-01 5.673E-01 5.673E-01 5.671E-01 5.669E-01 5.666E-01 5.660E-01 5.652E-01 5.638E-01 5.617E-01 5.584E-01 5.533E-01 5.455E-01 5.337E-01 5.164E-01 4.921E-01 4.603E-01 4.220E-01 3.808E-01 3.409E-01 3.043E-01 2.700E-01 2.372E-01 2.056E-01 1.745E-01 1.432E-01 1.124E-01 8.404E-02 6.010E-02 4.200E-02 2.943E-02 2.091E-02 1.500E-02 1.087E-02 7.991E-03 5.966E-03 4.500E-03 3.417E-03 2.606E-03 1.994E-03 1.523E-03 1.147E-03 8.409E-04 5.959E-04 4.098E-04 2.776E-04
4.961E-01 4.960E-01 4.960E-01 4.959E-01 4.958E-01 4.956E-01 4.953E-01 4.948E-01 4.941E-01 4.929E-01 4.911E-01 4.883E-01 4.838E-01 4.771E-01 4.668E-01 4.519E-01 4.309E-01 4.033E-01 3.701E-01 3.343E-01 2.995E-01 2.674E-01 2.373E-01 2.085E-01 1.807E-01 1.533E-01 1.257E-01 9.872E-02 7.377E-02 5.273E-02 3.678E-02 2.568E-02 1.812E-02 1.290E-02 9.284E-03 6.797E-03 5.069E-03 3.831E-03 2.920E-03 2.238E-03 1.720E-03 1.318E-03 9.950E-04 7.300E-04 5.175E-04 3.562E-04 2.422E-04
4.068E-01 4.067E-01 4.067E-01 4.066E-01 4.065E-01 4.064E-01 4.062E-01 4.058E-01 4.052E-01 4.043E-01 4.028E-01 4.006E-01 3.971E-01 3.917E-01 3.835E-01 3.716E-01 3.549E-01 3.329E-01 3.063E-01 2.774E-01 2.492E-01 2.229E-01 1.982E-01 1.744E-01 1.513E-01 1.284E-01 1.054E-01 8.280E-02 6.196E-02 4.437E-02 3.098E-02 2.159E-02 1.516E-02 1.072E-02 7.657E-03 5.583E-03 4.162E-03 3.155E-03 2.416E-03 1.862E-03 1.438E-03 1.106E-03 8.355E-04 6.125E-04 4.334E-04 2.980E-04 2.033E-04
3.035E-01 3.035E-01 3.035E-01 3.034E-01 3.034E-01 3.033E-01 3.031E-01 3.028E-01 3.024E-01 3.018E-01 3.008E-01 2.992E-01 2.967E-01 2.930E-01 2.873E-01 2.789E-01 2.672E-01 2.517E-01 2.329E-01 2.123E-01 1.918E-01 1.724E-01 1.539E-01 1.358E-01 1.181E-01 1.003E-01 8.245E-02 6.492E-02 4.874E-02 3.507E-02 2.459E-02 1.716E-02 1.202E-02 8.446E-03 6.000E-03 4.362E-03 3.255E-03 2.478E-03 1.910E-03 1.482E-03 1.152E-03 8.887E-04 6.717E-04 4.911E-04 3.460E-04 2.372E-04 1.621E-04
1.983E-01 1.982E-01 1.982E-01 1.982E-01 1.982E-01 1.981E-01 1.980E-01 1.979E-01 1.976E-01 1.973E-01 1.967E-01 1.958E-01 1.944E-01 1.922E-01 1.890E-01 1.842E-01 1.774E-01 1.684E-01 1.574E-01 1.451E-01 1.325E-01 1.202E-01 1.080E-01 9.583E-02 8.363E-02 7.120E-02 5.862E-02 4.631E-02 3.499E-02 2.540E-02 1.798E-02 1.262E-02 8.839E-03 6.188E-03 4.378E-03 3.177E-03 2.376E-03 1.819E-03 1.414E-03 1.107E-03 8.670E-04 6.721E-04 5.080E-04 3.700E-04 2.590E-04 1.766E-04 1.208E-04
1.089E-01 1.089E-01 1.089E-01 1.089E-01 1.088E-01 1.088E-01 1.088E-01 1.087E-01 1.086E-01 1.085E-01 1.082E-01 1.078E-01 1.072E-01 1.063E-01 1.050E-01 1.029E-01 1.000E-01 9.608E-02 9.116E-02 8.546E-02 7.934E-02 7.296E-02 6.628E-02 5.928E-02 5.198E-02 4.439E-02 3.666E-02 2.915E-02 2.227E-02 1.640E-02 1.179E-02 8.366E-03 5.883E-03 4.112E-03 2.900E-03 2.103E-03 1.577E-03 1.215E-03 9.528E-04 7.543E-04 5.966E-04 4.651E-04 3.518E-04 2.552E-04 1.775E-04 1.204E-04 8.249E-05
4.901E-02 4.900E-02 4.900E-02 4.900E-02 4.900E-02 4.899E-02 4.898E-02 4.896E-02 4.893E-02 4.889E-02 4.882E-02 4.872E-02 4.856E-02 4.830E-02 4.792E-02 4.734E-02 4.650E-02 4.534E-02 4.382E-02 4.193E-02 3.970E-02 3.714E-02 3.421E-02 3.091E-02 2.729E-02 2.342E-02 1.947E-02 1.566E-02 1.218E-02 9.182E-03 6.749E-03 4.863E-03 3.439E-03 2.401E-03 1.687E-03 1.221E-03 9.162E-04 7.098E-04 5.622E-04 4.502E-04 3.598E-04 2.825E-04 2.141E-04 1.550E-04 1.074E-04 7.279E-05 5.023E-05
1.809E-02 1.809E-02 1.809E-02 1.809E-02 1.809E-02 1.809E-02 1.809E-02 1.809E-02 1.808E-02 1.808E-02 1.806E-02 1.805E-02 1.802E-02 1.797E-02 1.790E-02 1.780E-02 1.764E-02 1.741E-02 1.708E-02 1.662E-02 1.602E-02 1.523E-02 1.423E-02 1.301E-02 1.159E-02 1.004E-02 8.456E-03 6.939E-03 5.543E-03 4.305E-03 3.248E-03 2.378E-03 1.690E-03 1.176E-03 8.201E-04 5.892E-04 4.409E-04 3.426E-04 2.737E-04 2.216E-04 1.790E-04 1.417E-04 1.080E-04 7.854E-05 5.479E-05 3.761E-05 2.657E-05
5.317E-03 5.317E-03 5.317E-03 5.317E-03 5.317E-03 5.317E-03 5.317E-03 5.316E-03 5.316E-03 5.314E-03 5.313E-03 5.310E-03 5.306E-03 5.299E-03 5.289E-03 5.272E-03 5.247E-03 5.207E-03 5.147E-03 5.057E-03 4.926E-03 4.739E-03 4.484E-03 4.154E-03 3.754E-03 3.308E-03 2.851E-03 2.407E-03 1.985E-03 1.589E-03 1.227E-03 9.082E-04 6.454E-04 4.458E-04 3.078E-04 2.189E-04 1.627E-04 1.265E-04 1.019E-04 8.357E-05 6.845E-05 5.497E-05 4.261E-05 3.169E-05 2.283E-05 1.641E-05 1.230E-05
1.076E-03 1.076E-03 1.076E-03 1.076E-03 1.076E-03 1.075E-03 1.075E-03 1.075E-03 1.075E-03 1.075E-03 1.075E-03 1.075E-03 1.074E-03 1.073E-03 1.072E-03 1.069E-03 1.066E-03 1.060E-03 1.052E-03 1.039E-03 1.019E-03 9.900E-04 9.492E-04 8.947E-04 8.270E-04 7.495E-04 6.671E-04 5.822E-04 4.949E-04 4.057E-04 3.178E-04 2.368E-04 1.685E-04 1.163E-04 8.027E-05 5.708E-05 4.260E-05 3.354E-05 2.759E-05 2.321E-05 1.958E-05 1.630E-05 1.325E-05 1.052E-05 8.268E-06 6.600E-06 5.514E-06
1.217E-04 1.217E-04 1.217E-04 1.217E-04 1.217E-04 1.216E-04 1.216E-04 1.216E-04 1.216E-04 1.216E-04 1.216E-04 1.216E-04 1.215E-04 1.215E-04 1.214E-04 1.212E-04 1.210E-04 1.206E-04 1.200E-04 1.191E-04 1.178E-04 1.157E-04 1.128E-04 1.088E-04 1.035E-04 9.706E-05 8.943E-05 8.052E-05 7.022E-05 5.872E-05 4.678E-05 3.552E-05 2.595E-05 1.863E-05 1.356E-05 1.025E-05 8.169E-06 6.885E-06 6.057E-06 5.448E-06 4.933E-06 4.455E-06 3.999E-06 3.577E-06 3.212E-06 2.925E-06 2.723E-06
7.076E-06 7.076E-06 7.076E-06 7.076E-06 7.076E-06 7.076E-06 7.076E-06 7.076E-06 7.075E-06 7.075E-06 7.075E-06 7.074E-06 7.073E-06 7.072E-06 7.070E-06 7.066E-06 7.061E-06 7.052E-06 7.038E-06 7.017E-06 6.984E-06 6.934E-06 6.858E-06 6.746E-06 6.585E-06 6.361E-06 6.055E-06 5.650E-06 5.139E-06 4.541E-06 3.908E-06 3.310E-06 2.800E-06 2.410E-06 2.135E-06 1.949E-06 1.829E-06 1.753E-06 1.704E-06 1.665E-06 1.631E-06 1.597E-06 1.562E-06 1.527E-06 1.494E-06 1.465E-06 1.441E-06
8.085E-07 8.085E-07 8.085E-07 8.085E-07 8.085E-07 8.085E-07 8.085E-07 8.085E-07 8.085E-07 8.085E-07 8.085E-07 8.085E-07 8.085E-07 8.085E-07 8.084E-07 8.084E-07 8.084E-07 8.083E-07 8.082E-07 8.080E-07 8.077E-07 8.073E-07 8.066E-07 8.055E-07 8.039E-07 8.016E-07 7.981E-07 7.934E-07 7.874E-07 7.803E-07 7.729E-07 7.659E-07 7.600E-07 7.555E-07 7.521E-07 7.498E-07 7.481E-07 7.470E-07 7.462E-07 7.455E-07 7.447E-07 7.438E-07 7.427E-07 7.414E-07 7.399E-07 7.382E-07 7.362E-07
3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.321E-07 3.320E-07 3.320E-07 3.320E-07 3.320E-07 3.320E-07 3.320E-07 3.320E-07 3.320E-07 3.320E-07 3.319E-07 3.319E-07 3.318E-07 3.317E-07 3.314E-07 3.311E-07 3.306E-07
